user620,cd474b9a7320492baa9ea2853e4fa0c2
user287,d08b07229b0c45cfa1e212083b0027a1
user261,f6446d64cbe3459191966ea722e7dabd
user538,dee6e86316fc445b90bc5e355ccdd22f
user255,4d1034dac4ae492da13f40e897ccb942
user237,788723c78088446083f87b08328b7b66
user28,18cc3e5466d242fc97e211881ae98357
user486,86f12c3667fa42318ccdbb1b040ca66d
user2,8bcc14db737048fa9c163a8d8a1d00d2
user296,d00a787c05564442bcff1b5b5ab44da1
user105,6e3c3386cd4f48ebb1944004761e8bba
user258,9af3b984b26f414c85a0df0e5a5f3007
user74,f0267ff0962d460aa470ecb36230d4b4
user220,e4f33741635449e889d0fc8b02d13507
user456,59dec89a076848fd9e55f32973e7c03a
user482,875db78120a24026b965af31f05b5e17
user460,e938f16f2839461997f8e0c38c7c139c
user29,3d90ba13d78d457c90aba10cac04af57
user160,9d1668293ce8482dacb55e847a484bc2
user555,d4a9f130e25948598e5c72b78a4a6d9f
user537,bf0d50d0582648adb058abe1ba807576
user249,59f9916abf8e4cb5a4d2d0959825d3d7
user79,29d0acd590c141138150bcbf104f66fc
user547,d1aa18547cd14a73aaadb7887b877c76
user147,9c92bbbb6eca419e921309edeefb535f
user265,ce87d05cf64a4b1b96f22fb56aa69a1d
user480,94c2c25bf02b4ca297e165f50b73ad01
user151,9b7bbfe3599b4a20ae02da8b77877887
user274,12a2088cec8b4639aeccbd42b13cf595
user507,cc622b3db86547eab9da87ac87718be0
user118,ff00386b33e64415b0cd9064157167a6
user27,808a51e8a95b4108b966cd49e2821501
user449,d9a953a618384ac99efda51090eeba69
user545,6fa36398080d4b12b3ca485c4ee60d92
user519,81c8c02ef5f94898a8c5468129b35a69
user159,36cb53b3c9244fdca918abbb1e0c8196
user278,4019938eb48a495291b905ab789272c3
user41,d4b38157486a47b49eb3f7a374eba01a
user562,be892be4945f4dcf9382f020e82d3b4e
user581,c23182e9b5f24a90ac3a6ea1e2f2413f
user488,27de5a2d7f764650ac5632d7bd8a38af
user89,cd43f3bd8e374faa80080a8ed6b4e2e7
user247,c7a02d3675f0467ea6da6f812b10383e
user251,b2e97066de8045b2a87decf0e9421701
user65,bf04c9d1b2034151a575781c44106949
user508,a4fc745fd28e4f9ebc4d257ac6731bd5
user282,3b3adf4a09eb469ab37df3d6cd8a44da
user58,fb0d8a2542f249318a02c86ce0358ac1
user552,b34b76a01b464514b2bf896186cfd436
user677,2f9e1cfdf4804c9db442f99455b90200
user331,36a4b24299e94521a29816a9a6067b4e
user87,674c4a569ffd456e947334656dc512db
user446,c1a5ac69f69c4e36a9a5c840fe991a58
user137,c6efb2316bb848d08d94a2ece1871ff6
user98,54ca7e8b4099456c9e7bad695e42c93e
user341,fcc6da8b47fb402082170fc5d248068e
user133,a3f16dd1677d4d37bda68bb1ece66da1
user193,6979a2ee1e6f42b5895217d8eaff5e2e
user263,b719e211a6ce4db8b68510bd7354ac4b
user238,6bbc1cca7ffe461d8a4e581ffca5742a
user244,74b314331ae14dae822a933041b0a955
user505,6e1fc5a0ec3d47e686fd34d2688ed3c2
user684,b0bfc3cebcf24a19b34ef128981962b5
user145,0275e6abc9a841f2929f03e13007caf0
user81,8c750d6ac7924d0d99e795800f511505
user346,f46388ec55074789950d30581c4a62c9
user556,a76d8be6952048ce968cdacb17028a3e
user527,c20dae9ce8a842fe9c90a5f059d90182
user86,44c7a445d7ea43358db7cc0dfeb56b12
user535,add3a1062909405d83242ea06cdb5b54
user585,abcd7cb69d8b435b8c0f582e013f8c56
user134,7ac8333ad99b44a28bb117bf65a34731
user304,cb7027497f464842b3f3e524f1865ce8
user565,58ea0c60d7504dea870607925f74a60c
user119,29ee1ba49a714fc9b218300a2d0f6799
user444,4ea3fbf1153c4076a42e7ba753a330e5
user294,2dfe2fe5859e4cbc859cfb4735129712
user327,a6d49b03437b44b2b518dc2f2adf8944
user577,f3c0dc0f06374566ae0323fc327b13c4
user73,18444125924d46cabf59ed770929bd27
user494,fe5d512383384a7092d2606c2f7064a5
user232,c6133de2da4c46ee9626f2e947518906
user71,de4cebbe12fb449e8c10d3a9d17df21c
user484,7985f33953ec4351b375baeefe68df3b
user115,7c3410f3f549433890874e2cbeae440c
user99,b5e8729fa2fc4c98a84bbef44810ebc5
user618,163110a554394241a0e526fc0b067e42
user60,5d423fb1578241bca78f8f2711f710d6
user542,ac0deb7fc2124090806427ee51b065ab
user496,8ed21edfd1eb4637bdd121c92d2d074f
user298,9a1ca2d5f6c54dedb6960d8e90b5f852
user223,28b43755d3c04870a67b5426628ee8ac
user108,8fd5660cd91e483a9d438a4a78e1b14d
user260,0177fb0bad634ebeae7cca9d502ea8d8
user283,23aba6cd5ab04688862b19da7f790351
user235,f34aac8fa8d7444da6f47ba2361433e4
user450,7cea4666fd72468ea17771fbfe6d3d01
user116,79415840f9a944abb0feb5963f0954cf
user75,c4b6c4193e374e4b9b8a4f84fcf2ddbc
user243,cdeae9f636714926b122ebe80e611866
user148,f45d7e74f4354e9cb780f9fd13d54dba
user234,d8412f72cb5a46d5a870bbcd019f7716
user333,060bd67ce85a40c39790dd0a4e4bd083
user520,9249520285fb41d9b065c8a93c6d3dd1
user678,352779fd74514210aa0c2b22dd026a80
user616,ff07764b24ea49058b68581107680a66
user113,df88c046dbef4d89b5d0c332b6f2c923
user336,73d39badd9df41449fbbf95884dbd5a9
user285,aa487bd398f840aea9d529a054a07129
user510,8cb823a3a3784763b932913f1ccb33f2
user567,9ab840095dc94e0a8ec32e1d96da39ec
user144,8e0e49ad56434738b059ca89e69aafbc
user226,f603ba7f02ea4030a777319776075743
user513,80d581f8bfb6494d8c66114d70f6f2d3
user504,cab7599176c94a7cad46560a7226cb32
user457,19dd0497321e49bd8ff36cd752cd74db
user96,a63439b50d974ca7b81f5feeb3cb0399
user276,253c33901b0341188a36bbbc37eb1bf3
user495,6e8690a658cd4c0c96f07fcc713b4923
user576,9b0e555f5d2e4212a84cd4c248fa8f63
user231,1fd0b4d3a5544f3ca678b5c25f33af74
user117,b6568bd0a4c74e93b859cfe12b758eb8
user342,2fe8f6289457405798662734ac8d680d
user549,cd4524e1d19d4645bd32d66e911d835f
user512,02e7a21ee86e496ca526f21e396292f5
user106,db257d5e77d54a009b30dd5e04de352e
user266,07adc437158f41aca9a717f8ab27e71c
user561,2e5fc88871c149b0abd01eff2607f360
user570,5a6dfb93222d4cc8b8ad8ddf952556b6
user550,4ab1da22f11c424cbdbea44a027dc10d
user104,1d13f1ae9cfa46a9b468dc8a67827923
user329,ea15096e30194961818c14876db0d116
user42,711e21e963204cbba5aaf72136b3f297
user233,e3ce101005a64a599161eed297982619
user90,0ace351734654fc59222573ee2f28148
user638,017fff879729468d9edb9bf81ba8c610
user443,0b9f8ff091f243c488e9419295aec89b
user218,855517fea39048ee95f73312c5275514
user447,709dde1261604642b2e291d7e682c329
user215,aab6273457f44c8e8eeeb9d488e2f480
user100,5135ce1874dc4bf6a6d014988d2b041a
user150,23f466153cfb4aff93498dcda08bfab7
user497,7499283a1d114150b9c8a84d4f694f46
user544,2affeaba768f44f58ec5dd9d2f5dac3b
user489,ea3cc31e0c5b4c2f9fe06826c1d87f1a
user124,91056f866c1c445ca6a4b48d226f5218
user471,2b349f0420184f75ae46476511237300
user675,cbbdf231313d40e4bc9c1f10ed878cf3
user493,3553dea15f92427c896d4ca31d489ce6
user219,cedf15a56691454e9aaa57ab4234fab6
user221,72b62ead6c614f85903f3c140cd3f6e2
user70,9103c94f121247d1baf2eb9a58d42e1e
user229,69a142862010417fbf0a85a7557e9aff
user132,68bf69de35104f2daee8fae9c22c5e96
user72,af88b7eb669d44098d50eac63296c8eb
user185,702342081c5b4061bd13998d1d7f12ff
user491,04ad4d0a697647c78e27cfd037dea2b7
user38,5d222dffced14df48c8ac685b08afe24
user284,0471527b7b824064ae5b80e563e244a0
user539,c127fa439de14a429710640b09f933e2
user563,09fae613149941aca0ae765624a8c417
user62,7bd779742f23494597defb3278cd5dde
user217,4852567a9b7d44cfb7a606060aa5413e
user47,2beebd3cc2df40ba9f0af7eabe09d5d2
user152,79427b691a2945fb903546aeb0f8edf8
user68,04935edfe50f4696aebdcea99b5bd02c
user76,2da19397a1f043d0bfa0811de9c2af2c
user558,6edeacd467714b3ab786f650e5911e5c
user573,dc92d9c14e4545ef83ebe828fe0a3aee
user37,4cb02fd1f208403caf921d11a4c81833
user454,460bdd096b3240ed90c5b49ecbd99f16
user163,b12e01f9cae24df0841462556bd64190
user44,cff206944f12465387e6620d9b197f0c
user466,8ee179ec13e84c578d7e3144a4ffaa15
user525,c4e8a648b7cd4381be885ca278e3c7c8
user487,e130d8ebab4d480fa8728b5db627895f
user685,3531cda32ff24a7aae1639d92ab1bb96
user470,4486f1cbc34c430a98bd803f48dd2a10
user39,0030948680ee4917bdd97f748702cd9f
user345,c6c63cacad664ae7aa28c5282aa34a53
user473,14b4658f9f854eefb1e4a061f387b7ec
user476,fd5762762ad3420c99083c1187cb09b5
user524,e1e97f0871ab4b6599991b8d365db956
user458,f368a01a6a53435b95f0ceebe0664c79
user46,8320372b91e34bc3bbd897b89f102cf1
user165,fe2e2cffb2594ef0bbdd59f36aaa6d7f
user451,1c6aa77f93d84440936677d6025b38c9
user465,c5fa55251ca449b7a78dcb101a8d73f7
user580,4cb7f0e46abf42edb282414ea901d1eb
user453,08cd549e96f3420d97fb97d6e55875a5
user448,5087043f3bf04d878f056bbfe6de3561
user588,70d8b32ec57b447389d3d7e5bf30da1d
user459,3f1b7ab1dd9d49b2b8aea2583241038a
user469,e4031297c2de42d59fc723cce16b4222
user575,55bf59e2fbc74dcf934f22017ee23fb9
user514,afb7e6bfbe8b427bb5b8ae6a9742ee52
user45,7e6bb95c252f438bbbb676902313658a
user438,40b5d051f3a94f389fd8344b78be48b2
user492,acbe7dfcd3454d739f01a9b3fee6bebd
user164,488296d57fce4060bcdb8ea4ad8718ac
user49,f35869ef108a4964952b7517a5e4783d
user523,07446022345e4e438e2e083dd78736d7
user40,b95a2133b6e6474dbfd19ebee7620b35
user34,ad4b8ee30863425a9bd00d35cd0774be
user439,e4a3240c19444131a3c494aad673d5f0
user461,387e824aa80d4d4ab724d88f83d78dad
user468,6f5dd41f78fa4df7bb85b292f8044c42
user516,9f5988680e964c1291c1b28b710884cb
user483,d696910a0b774f1ba826cc450e9c5e6c
user475,a9eef4f4dbd94cee85bb7ad3e323a634
user435,c8f56e065493461888b40e9940a49e21
user522,01ada0511cd448c9bb01fe838cdf0a60
user533,ce8d0525e53441d8a2f0832c62b92906
user36,b8dfdbc241e246489fe37b7c58d0b828
user6,ab093962b913438884efce6fd14e5401
user109,e7f5715409d94588b6b854d87fcc93aa
user526,04e93327099249139837aa97d0219b26
user31,c632cbd90fa04d1aab83030f5b6922c4
user917,1c4d2fa58f8741e2aa2a94491cc48db9
user156,65fbaae62c9845a3bb20008ba0260486
user161,0f6f21d570834db58d5ea8204c16691f
user338,612fc8d74f7c4a8bbe2d125fb284b74a
user277,ca79082c31284f3d9dc31e926b6740ba
user4,7e14163995cc4ced8247c0d821e7831d
user343,8ee8b8585b7546bab1dcb918b241a140
user322,dcc92314d34447878cb634c05477e118
user913,76569deb700a43a6bc350f8561d559fc
user529,d780678a25d0456ea6b0bd0c87d86fd6
user332,53a957bd713445d38d25d0b3861779f0
user155,848e25c9b35049ad8f824530bca8cc25
user335,b6802e0780f045ec89aa9e17542203ad
user340,7123d613203d4faca6aaaec17ab8e9c8
user659,09cae69da7bc4d6587b4e03845ea51f0
user339,5b6cb678296c4d40bd657d0a7dd78083
user30,18e56d6adf22428998bb34a4f50c43af
user32,c0b666a0294e4e5292fcd3bd1f00acd9
user337,5c4f0f3134ce4f0c9c2b2778ac0be5fc
user923,4fa6894b158d4813a31aa193b24b085f
user140,82e8191a8ebe4adcb3b231736a0e75fb
user922,846676fdeab74236922e092838b3560a
user914,cae1703f82654528ae2c0932fad70704
user921,ff8f4cee99364af094d6abbfc971de6b
user928,544daccc18814a2d9e84d5c81c8ced50
user919,7cef76bbd6e34785abf262de21919a32
user126,114742681e4148258ad09551f64c636e
user910,5de04d46c90440c5ad26419acf88eeaa
user442,d97640f4c6c04dc883ab417fa3dbf061
user926,7d492c3275e24d9ea88e4664a0b9b0fc
user925,dd0fdfa008a94f99a8004d67b31118cd
user707,75b3a694896d40f2a38469fe1d23d4b3
user918,a1dc5d7819a44b599e61bfa5c6ab1999
user803,1566615e75b04161a8a65658f1bd0577
user799,40603c0b5ffe41a8b161338c11d86470
user378,2cd5dad4bba14d579d0e8b6217031276
user790,9997f71ee7de4fe6921ba210806c1428
user835,ca41febecdb546c69cae57a50edb8085
user911,27f31a53cfc7429d92e88a3358437bb0
user839,d6910fd243e34eb789d09b5724bfb0dc
user920,e8688c1b13ed42afa3ab4ac8bbcb291d
user836,7b0af2615a2d4ec1bb40693a3f90d302
user809,3023f94824864cc8b1d0241bc775c9dd
user796,1ceebe2ec6fc4ef9972edffb83dc2ee7
user912,1fda0be013f64fcdbbc711567d02e1b9
user776,34ab79e027834bc2abfbd595b43f85f6
user686,dbd620a464e74f049797e39356e7bcf3
user929,20c68477f7de481aaffe9e5bfeeeee35
user815,9b2bee086bf3418b90bfc2977d632578
user915,7f2b2334ab2244708e9b04517a31df3f
user916,ca42da9134124a5483ddf36c2e03810c
user909,ec9017b3db914eea802c5abf0ef95cc4
user927,49695f69b3d342fbb6a9cd19afaa280f
user843,86e966f503994ad3b97183a7b001300d
user375,df837ad21944499daceef5fd7bbdd1ea
user998,6a6abdafaf534033aa7e2efbba766b85
user924,68acf3f0f2584ccdb52a4bfa90635ebf
user787,c90a128d7a7f4ce6a46d34c01fcf699b
user777,8e5f4879e8d0440a8399adaa0322af12
user788,0cd9b7d6a0a64a5993a3851f62efb9eb
user939,6709c0586f224b75886f553d3c3cb7e2
user937,de4eabbb704d4ecf8d037854f7038775
user792,dfdb1efabe93481ca95d4772cbc85345
user935,6544221e2eeb440490d22abe34308afe
user940,7c47bc3a9c2b4fb6a15ce89fb684c70a
user794,d40ffaea416c48168497bcae1dcbe7de
user999,1ed85cb220f1444fb2f902479cc20d83
user972,244519fed5c74547814bd6aa80a3943b
user804,dbe2be2780f04ed7b525a914a21a4822
user797,9ffd625fccf547b5907d5a0cb28ee0a5
user347,0230eb2cb0534bab9e9d067cadbfa96c
user791,d59e9db425494016a2d1ed2c88bf1ac8
user798,478e43d805ac49169b3fdbc716e07cb1
user971,6da51341e5f64e8eb8808af7301fbc6d
user793,41b33d5d55f74c99834eeae459e2467e
user938,dd4697da7ad84a19b5a7acef2d895eef
user932,aa76eb7413a948808e9071778b3b8222
user57,138d5d7ab7a049dab1ae7b3a81ce0211
user782,6e7290b25bcc4602bb7a0121379fa140
user775,da768c9c054e46ea8fb4dbc4661addff
user930,b8af7a9398374ecdb64a66af7fd0db11
user893,b98b89fbf4fb44b3b9e67a542c8a2361
user779,22aef05aa0934aaf854865f82828498b
user832,6486ed963e13467cb0ecda66f336b9ae
user906,0f0938b4d7794c2b823fd70443c3f7d4
user933,fa0bf63d04ef4edfba90bd93397211a9
user936,bb2849a62cc74c81b0d530251ccba06f
user907,baa06ed9ea144bfc96fea5559d5824ef
user19,d5fd8d7f399f4bc097bc76fd12e514a0
user773,1f513ef37572442596275348f50ee13d
user895,148c8434239044088c569c5c274b50cd
user672,6c0875e48da44692b1e08c097ff51ee6
user313,5f164a4adf8a4799b36deadc54da1aab
user886,568d21c65ba94c1aa32a695023806e3a
user806,bbc64551727842eaa35b416cfe2e4f2d
user996,01ec54fd0a124f87bbaf6279070a1cc6
user892,4d6a789e44334203bc819c7f5aa48bc0
user881,4d247831f9e9466ea8f9e6aab6bbe616
user897,676a7db7381e4f6e807b018cf1e63f90
user888,afcd75b36ff74f28bfb586acb43c4126
user805,be74206e9a904c1991e1321276e9db60
user719,6bdee3bde1b045dda80228d6c13d238a
user894,e032690f619d4327901c08a4d90e0f7f
user673,3c52c616682f46708756f0c6eadb4e67
user12,fb79a8496d26433ba45eb4b579b45c2b
user640,994887aa4db74c04a2fa1a3bcdca44c2
user13,b3b6e9d38ae043d5a493c43d8c05de12
user896,fd1774da96054a13bd4156382a6667b9
user891,7fa6d50a375148d4ad3a4d727de1b8f4
user889,cb5a99340b364c1cad68d5dbeb237d04
user184,a777646de6dc4cb1bdfeb8d28bd15685
user880,2564d8d0397b41088e725969ea2d4667
user885,6998826e6ec34d7186a363ac7b90c7c7
user632,4604f9f48a9741eb832308fb8adc4b21
user1,80dd8c1c13eb4925b0030d98b24836f7
user649,109f7b2c39a24c4092e7fb65c2b677bc
user207,aa73a64c859a497fa5816f9471a276b7
user887,a8093f44840f4262a70a43c9d2aae3bc
user807,d941d932af714183bd55eb8e1b2f5bda
user994,e3f3ea81275d4e51808fccfd61583a77
user617,df2d743080ab4e5b94b1650cef185a8c
user876,22231031c398419f8257d9373f964605
user882,d9674fea3d984adcb5083b6fcd953ee3
user182,b95c03d1161e44f4b61a99ed2816834b
user602,c16b349a04bb49fe86795e36c2233339
user813,8f386f8f9e5444d8b17c1b8627f563eb
user890,dd8182b7c8794dc489025b405776fdc1
user878,219e84431a0d4c3089b6d491808263fb
user181,70279d3dcd3446e0ab7bd1decaf65505
user879,60ad67e7c5414667a07a748e1784ffbd
user993,6bbccc9984f841b5a1940a40b3031ad1
user877,8c9ac3edeb9a42dda81e1ca934097648
user318,ef0a85692e6747c1a954448d0a6763d7
user995,e43958670c12499ebd4d43c2b0a43d8e
user883,909ec017d5214a748a070ac9d89b7138
user884,00f39dc985a84a018dae729b94239ed3
user817,f668f65bc8244c86bd42b4283e5d7f68
user311,c48608503b1940fb927f2a25b21de2bc
user252,9f10e1a929704b509b0f2e337482bc69
user874,40a9d0541fd74e7795693e257b8af610
user869,4742dc7a951b4e7d8309c4841cabb9bf
user992,675e3176dcb848a0b5ff0bb714342361
user61,4ec6b11065934f99b4bc43e3d5059118
user818,84ad5a0d9b4b472ca753e69c22f9bf14
user873,c27aed8c61ed42ffbea28d94eb5b0b41
user871,33c8210fb5a04c3fbc940fd01a688c2f
user816,7b3b5135939c4373999a20958ecee4ef
user297,7ce4f0a9611846528c78bc6b11474254
user870,b0f9d3071a044bd8852fd7eaf1e31d3a
user299,c02fbe036ded4bdeb0c9a2e4cfc42271
user808,c4f9040e577148b5a305add9fad0624c
user875,078f98e88d1d41a19521bfcfeca65755
user814,83387a4dacf0414785c91eec25028fa9
user619,91588d5be030499b97b1cb51fdd446ef
user810,c521011eb0454b95a4abb5b85d03462a
user716,14e9226d6b194746a0026514633d0a9d
user867,e07eb6e129804f2dba5764fbbea9f84e
user295,60b8013fbe2d40fd8be1a764d79b3b12
user584,81f66e3683f043c0baba320905b757a5
user872,7576a31e728043d0bd80b13d59559444
user59,60c9cc49f61245e9af0f315ea266799a
user713,e08e9748a50e4d3aa22c81ca7472cb86
user868,f8f6a84380474d22af94b6cedb681c7d
user714,53daf71a104641b6ba2acc8f4d798a42
user822,34f202a44c104b5aad7d3cd9d5deac4f
user866,27b2c50a49a4443289d33e030e539061
user586,887706ba5d70410e84fd034ec8f2dbe0
user717,bc06f69f0e864b449a375e52bebe707f
user548,f88bebc858fd494d87eef26d8fba5f82
user991,9a4cf540f57e42989af17acbfde6b36c
user180,ac770f96dbbf470d932431227a45431f
user712,60292ab88692407c833d5d16751bf1be
user989,c653edd0916f47b5a832de934a000658
user850,30259e55f68e41bf9be1423be53b29cc
user820,8c4fd4710fc1499880bba99921ba6e17
user823,16abc5fd4d804ec1a5bad7a2d0653505
user708,8b2d309c0753453182102caa810b5692
user857,def8c9f142f14eeeac705cb009225834
user988,81d434bc45834839bdc0492356395421
user864,ffb50d8195c54c13b19f6a877a185a01
user534,59e9cad11c99478fbb8e3a1cdb563e8c
user863,97ba4fb249334f6baa754578256a14b7
user865,d25784229cd94893be5d9d78d79ea584
user862,e853d9702e2d4f97833e711d819dea5e
user859,7e9b2b6540f4443d971bd381f2da48a4
user986,3573259a01f54eda9342a8816694c2be
user564,cd0d9c56e397484b96790b389e18f961
user990,e9682b34cd46444b94b28e5f37fa6dad
user819,1f6da14b14864bf899ffb0d0400907c9
user860,2b2175ce337d473a830fcc021929bdac
user710,e8651f46166a4395b287725c1e03b7a8
user848,72a5d49a5cba46089b7aa0b42f9b3391
user861,f8ff34a4536d47d2ab1e40f8f5220976
user574,64600522bb1547288ad67db14a7d6061
user546,71ce013d5592480bb9706e60aa44ec15
user128,5c57c55083d44130a8e1037b2b624cb7
user982,20b37bcbec86434dad89808c3b4406c8
user981,19fd00c3bc0c40689e5bdefe043ae5a0
user849,6e66de55facb4e1b85150f0b79b8530e
user715,8951b9ac20fc46df857f176f50ba0504
user709,ec5d7c7a4e5f45e2b07b203089193764
user984,04ff8568fa924f72adeae922f5d59fbe
user983,74f753279ff64c2a9e63714d7525f928
user856,1e53975596a241569dfbdd94957d1697
user25,fe9b976c4029466fbed15be45ed76c7a
user851,079c7e53b89b41d0af3cca731cea3f90
user985,3c3be3e4f02e4fa98c3c0f0334df42e2
user326,624ca67e1e2a4294a4587594ad6a0a12
user17,bc933a57606f4813a936612c98237e08
user847,3cbbd58003b44362b8daeb7495d4dc59
user24,9279606ff5844910b271a4cf509f9cf8
user855,1165797343684003a18c7a332a47901f
user130,df23c142313845a1b054f2384560a587
user135,31a8043cf9444830b120abaa7735e775
user852,ffb480f1ef1d410fb11fa0cb6b66ddc4
user858,a2c0130802bb46338d60143b0f2e74a9
user987,7a7c8c2cf1c2477fac8cc2327b3892e8
user328,f605d17327ce41928d687ae021e6b547
user811,08d32bf4b7f34a5496eb743b727d08bb
user979,14ea817a7af444caa6e38f34e9f8d544
user705,7e03fedc9d4d4769a15d358a31065fb4
user975,e1465ea1653e457ba8f56c17a33e4510
user141,824ae6a9d0d745fb8ff689c59c82ccca
user837,2cf9152ed40f41bf9c93a80e43d4097d
user854,976477c527154e41a7440fa4680da018
user55,7b33ebfe395d4c809fa2fc7ea55d7c82
user846,214fdbbf5a654580a461bf7a68f23c9f
user840,0f9783a5f3004d4eb083b4e3328e936b
user844,2f4fb963ed5a49bdbd311ceeca1e168c
user801,f263bd30ffd84d569b98786745c34d41
user824,c244cfed9bef4f9882871b8105b5d576
user845,e2643ad93bd64263afe02762ea5314c0
user142,f26ef7a1c2604f27a93948fe9aa1f038
user841,d3084103068148e3ba315a5ff8a2415e
user334,0afd36a32eb6418599017a5fcdb182a0
user812,c59dde90253545358a3a5d89a056aabb
user853,4a527c309be4460baae9dd224b04d07a
user706,dfbbd5da9b674fc3ab172882d9d739e0
user842,5ae103b6f72942a5bff9dadfedce36d9
user834,4418413615f044c49bcc6549923d20e0
user676,448d05ac0d40441896d26ca6e0aa15cd
user330,ea320c7d183648459b307f7489cc66ee
user831,b06f7d78c4db4663ab1d8ce9cdaa5dba
user763,8945a9dbb34548a190237687469ea35a
user762,c646b6c82e564a1c821d69c4f8517e43
user704,c37dfaac5d7b4cae8193191059654ae5
user344,df59315c59f34d169e4519b923a6133d
user974,4550bd623b1f41b1a2252b3f716fa7c7
user768,56596ab984584b0c88e9d61d01d717d0
user772,18c24c76cb034a70b101dcd4795674ec
user980,d5aa219e72354bbd8acc996f46b5b9f1
user821,3c791f470d5e4064908ec8113f36079e
user978,e074c1cba83f4c81bf7e2759d4007f31
user976,f65c19ed3d0848568c8ae166899ff4d3
user825,739148d8c4934ada9dc1c16fef0944b2
user769,ef18466aa28043689b093af4885109ee
user761,48c2605bdebb4add94c8e94743a06cd0
user977,c586dc15a3ba4163b0fb4ba96e9b458d
user766,fd612a0b0ce74420a87ceeaf9f08fc11
user760,5f082b04ee314337a6ec23fab0bfd0a4
user703,8be67ebbe8234ac7bb1f952dfde876d6
user973,e617fa19526b4622ac42e6236c100b46
user35,ffa1664c23384e3e9aee13813268b11f
user838,8840224137704dd59a01cbace89d9a2a
user162,b4c803a3123241bb863dd7f477b56d57
user795,2b4e4def6978476c941052d8f288f874
user764,1a96fc4fec554b85976311c745670f48
user767,d08f59b062394491866eb73e7b700c61
user771,50398f11f45649ca98a53fe22e7be9b5
user783,225294f1349744f9b197dd78e846ce4a
user770,c286e8cb924944b4830064dcb3206d3f
user682,2537240bc58648aa8fd3fe948b273af9
user750,194300f25c06473e93e4bd542a1e8ddf
user474,044c817024b3406ca0a9fd30bc7b235e
user679,1d77dce79d0e4d0f8df8435fcc58faca
user702,b43f6694d8504124a803330fd3a8d72a
user440,d533718d3ebb492dab6c01e543e8e310
user699,2be1d431ad604bc2975065ac1933229d
user758,490c238d7c3a42669eda93c3a50350f5
user530,b1e5e241d0b8488493c00ee1433ba8dc
user789,9cc1c1fa01074b9398aae3cee6dc7512
user756,cd63b1ab91234cba961e374a5d8f7f65
user462,39417756e3b6441495e20928d4b66a49
user481,f8da3d07b8c74ba8a34ebbc805517868
user757,bef5b549450b4d2ca876a3906905d022
user506,85620b1ea4c74a88a8178854de8b21b8
user1007,0559310d723b47d5b6ba2ff26e593685
user441,7ae964c2e623432898145ca420c409d9
user747,21e00d2471704d3cbeb79619c7083f08
user759,4e11adece1bc46a3b35cec49bdc61a17
